movieId,imdbId,tmdbId,title,genres,userId,rating,timestamp,tag
109723,2212008,242076,"Bag Man, The (2014)",Crime|Drama|Thriller,57,3,969754552,
109846,864835,82703,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,57,3,969754552,
109848,1441395,97370,Under the Skin (2013),Horror|Sci-Fi|Thriller,57,5,965796810,
109850,2369135,136797,Need for Speed (2014),Action|Crime|Drama|IMAX,57,3,972172183,
109853,2355495,242042,Barefoot (2014),Comedy|Drama|Romance,57,4,969753240,
109864,2771372,177494,Veronica Mars (2014),Comedy|Crime|Drama,57,2,972175670,
109895,2170299,209403,Bad Words (2013),Comedy,57,2,969754707,
109897,3210686,235260,Son of God (2014),Drama,57,3,969753871,
109941,2268617,83201,Puss in Boots: The Three Diablos (2012),Animation|Comedy,57,3,965798332,
109968,2409302,134350,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama,57,4,969753832,
109971,2955316,236737,Ocho apellidos vascos (2014),Comedy,57,2,969754664,
110102,1843866,100402,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,57,2,965798974,
110127,1959490,86834,Noah (2014),Adventure|Drama|IMAX,57,3,972172160,
110130,1821658,227783,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,57,3,965797192,
110281,188766,53168,King of Comedy (Hei kek ji wong) (1999),Comedy|Drama|Romance,57,4,965796107,
110286,2059171,155084,13 Sins (2014),Horror|Thriller,57,3,969753522,
110297,2281587,145220,Muppets Most Wanted (2014),Adventure|Comedy|Crime,57,4,965796140,
110330,1801061,119360,Me and you (io e te) (2012),Drama,57,1,965798631,
110350,3203290,256561,Free to Play (2014),Documentary,57,4,972174751,
110387,2390962,209799,"Unknown Known, The (2013)",Documentary,57,3,972172840,
110501,2265171,180299,The Raid 2: Berandal (2014),Action|Crime|Thriller,57,5,965798031,
110541,106475,25706,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",Action|Comedy,57,3,965798373,
110553,1872181,102382,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,57,4,965797341,
110586,2234003,157832,Calvary (2014),Comedy|Drama,57,4,965796004,
110591,2388715,157547,Oculus (2013),Horror,57,5,965796686,
110603,2528814,249660,God's Not Dead (2014),Drama,57,4,965797285,
110611,1179031,244509,Cold in July (2014),Drama|Thriller,57,4,965796352,
110655,2357291,172385,Rio 2 (2014),Adventure|Animation|Children|Comedy,57,5,965798049,
110669,2246565,262481,"Honest Liar, An (2014)",Comedy|Documentary,57,3,969753274,
110718,2258345,214030,Fading Gigolo (2013),Comedy,57,3,969754753,
110730,2209764,157353,Transcendence (2014),Drama|Sci-Fi|IMAX,57,4,965796211,
110746,1870419,167575,Hatchet III (2013),Comedy|Horror,57,5,965796238,
110771,2203939,193610,"Other Woman, The (2014)",Comedy|Romance,57,4,965796763,
110773,2828996,184345,"Haunted House 2, A (2014)",Comedy|Horror,57,4,965796748,
110781,279967,12242,Mulan II (2004),Action|Animation|Children|Comedy|Musical,57,5,965798031,
110826,1430612,254473,Brick Mansions (2014),Action|Crime|Drama,57,5,965798591,
110882,2692904,210479,Locke (2013),Drama,57,4,965798574,
111113,2004420,195589,Neighbors (2014),Comedy,57,4,965795785,
111146,3600760,258096,Alpha and Omega 3: The Great Wolf Games (2014),Action|Adventure|Animation|Children|Comedy,57,3,965799554,
111320,3014666,252680,Mom's Night Out (2014),Comedy,57,4,965795650,
111360,2872732,240832,Lucy (2014),Action|Sci-Fi,57,3,969754215,
111362,1877832,127585,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,57,4,965798574,
111364,831387,124905,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,57,2,972175310,
111375,2463288,187596,Walk of Shame (2014),Comedy,57,4,965798155,
111384,2359024,188166,Blue Ruin (2013),Thriller,57,3,965798759,
111443,2883512,212778,Chef (2014),Comedy,57,3,965796062,
111551,2309961,210947,Afflicted (2013),Horror|Sci-Fi|Thriller,57,4,969754509,
111617,1086772,232672,Blended (2014),Comedy,57,2,969754552,
111622,1980929,198277,Begin Again (2013),Comedy|Romance,57,4,965796886,
111659,1587310,102651,Maleficent (2014),Action|Adventure|Children|IMAX,57,4,969754552,
111663,2784512,254474,Zombeavers (2014),Action|Comedy|Horror,57,5,965796211,
111680,1483324,194722,At Middleton (2013),Comedy|Romance,57,5,965796187,
111732,2301592,137698,"Dance of Reality, The (Danza de la realidad, La) (2013)",Drama|Fantasy,57,4,965798806,
111743,2557490,188161,A Million Ways to Die in the West (2014),Comedy|Western,57,3,965798785,
111759,1631867,137113,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,57,4,969755084,
111781,2381249,177677,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,57,4,965797484,
111785,1079372,20880,Midnight Chronicles (2009),Action|Adventure|Fantasy,57,3,969754880,
111795,1647668,198185,Million Dollar Arm (2014),Comedy|Drama,57,5,965799571,
111800,2429074,174323,G.B.F. (2013),Comedy,57,3,965798373,
111817,2402085,192133,Jimi: All Is by My Side (2013),Drama,57,4,972174580,
111844,2996648,255268,Bad Asses (Bad Ass 2) (2014),Action|Drama,57,2,969754379,
111913,2560102,248212,Lilting (2014),Drama,57,4,965798155,
111921,2582846,222935,The Fault in Our Stars (2014),Drama|Romance,57,4,972172393,
112006,2112281,82881,Tangled Ever After (2012),Action|Animation|Children,57,3,969754482,
112070,2172584,157851,Maps to the Stars (2014),Drama,57,5,965797050,
112138,2294449,187017,22 Jump Street (2014),Action|Comedy|Crime,57,4,965796004,
112171,455944,156022,"Equalizer, The (2014)",Action|Crime|Thriller,57,3,972175038,
112175,1646971,82702,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,57,3,972171955,
112183,2562232,194662,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,57,4,965796941,
112290,1065073,85350,Boyhood (2014),Drama,57,2,972175601,
112303,2239832,184098,Think Like a Man Too (2014),Comedy|Romance,57,3,969753400,
112316,1742044,209451,Jersey Boys (2014),Drama|Musical,57,3,965797129,
112326,119781,27460,Nick Fury: Agent of S.H.I.E.L.D. (1998),Action|Sci-Fi,57,4,969754408,
112334,3268458,250658,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary,57,3,965797522,
112370,2109248,91314,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi,57,3,972175764,
112421,1605717,171372,Frank (2014),Comedy|Drama|Mystery,57,3,972174279,
112450,2398249,180296,They Came Together (2014),Comedy|Romance,57,3,965798397,
112454,2357461,186988,Honey (Miele) (2013),Drama,57,1,972175310,
112460,2980706,218836,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy,57,3,972172013,
112497,2103254,226486,Tammy (2014),Comedy,57,5,965796471,
112512,1677561,64246,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery,57,3,965796392,
112515,2321549,242224,"Babadook, The (2014)",Drama|Horror|Thriller,57,3,972173759,
112552,2582802,244786,Whiplash (2014),Drama,57,4,969753290,
112556,2267998,210577,Gone Girl (2014),Drama|Thriller,57,3,972174885,
112580,1294970,152790,"Angriest Man in Brooklyn, The (2014)",Comedy|Drama,57,4,965796004,
112623,2103281,119450,Dawn of the Planet of the Apes (2014),Sci-Fi,57,4,965795745,
112727,2377322,184346,Deliver Us from Evil (2014),Crime|Horror|Thriller,57,4,965799608,
112749,2465146,253235,And So It Goes (2014),Comedy|Drama|Romance,57,4,965795650,
112788,1956620,225886,Sex Tape (2014),Comedy,57,4,965796952,
112804,2884206,244267,I Origins (2014),Drama|Sci-Fi,57,5,965798662,
112818,2975578,238636,"Purge: Anarchy, The (2014)",Action|Horror|Thriller,57,4,965798155,
112852,2015381,118340,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,57,3,965798432,
112868,2910814,242095,"Signal, The (2014)",Sci-Fi|Thriller,57,5,965798591,
112897,2333784,138103,The Expendables 3 (2014),Action|Adventure,57,4,965797264,
112911,1267297,184315,Hercules (2014),Action|Adventure,57,4,969753458,
112940,1972571,157849,A Most Wanted Man (2014),Thriller,57,3,965798716,
113159,2581244,244566,Life After Beth (2014),Comedy|Horror|Romance,57,3,965796278,
113186,2402603,209269,Felony (2013),Thriller,57,4,965798049,
113207,2473602,239566,Get on Up (2014),Drama|Musical,57,4,969754290,
113225,2870756,229297,Magic in the Moonlight (2014),Comedy|Drama|Romance,57,1,965799070,
113252,3504048,253306,Housebound (2014),Comedy|Horror|Thriller,57,3,972175105,
113275,2980648,228194,The Hundred-Foot Journey (2014),Comedy|Drama,57,4,969754343,
113278,3139086,242643,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller,57,4,965799608,
113280,1967697,192623,White Frog (2012),Drama,57,4,965796405,
113313,2503154,244610,"Den, The (2013)",Horror|Thriller,57,4,969754408,
113345,1617661,76757,Jupiter Ascending (2015),Action|Adventure|Sci-Fi,57,2,965798849,
113348,1291150,98566,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy,57,3,969754343,
113350,2048770,273404,I'll Follow You Down (2013),Drama|Mystery|Sci-Fi,57,4,969754552,
113374,127710,48347,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",Animation|Comedy,57,4,965798574,
113378,435651,227156,"Giver, The (2014)",Drama|Sci-Fi,57,4,965798574,
113394,2140577,174337,"Pretty One, The (2013)",Comedy|Drama,57,3,969753562,
113416,1396523,286709,Revenge of the Green Dragons (2014),Action|Crime|Drama,57,3,972174630,
113453,1924435,193893,Let's Be Cops (2014),Comedy|Crime,57,2,965798870,
113532,3097204,242022,"Inbetweeners 2, The (2014)",Comedy,57,3,965798849,
113565,2383068,211067,"Sacrament, The (2013)",Horror|Thriller,57,2,969754090,
113573,458481,189,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller,57,4,969754569,
113604,1355630,249164,If I Stay (2014),Drama,57,3,965799521,
113705,2737050,221902,"Two Days, One Night (Deux jours, une nuit) (2014)",Drama,57,4,965799383,
113741,2866360,220289,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller,57,1,965797677,
113780,2870612,256274,"As Above, So Below (2014)",Horror|Thriller,57,1,965797855,
113829,2756032,242090,"One I Love, The (2014)",Comedy|Drama|Romance,57,4,965799445,
113849,1682186,88573,Headshot (2011),Crime|Drama|Thriller,57,4,965799246,
113862,2980592,241848,"Guest, The (2014)",Thriller,57,2,965799246,
114028,3169706,234200,Pride (2014),Comedy|Drama,57,5,965799259,
114044,3177316,254191,Honeymoon (2014),Horror,57,3,969753008,
114060,1600196,154400,The Drop (2014),Crime|Drama|Thriller,57,2,969752936,
114066,2920540,246400,"20,000 Days on Earth (2014)",Documentary|Drama|Musical,57,4,965795947,
114074,1571249,244772,The Skeleton Twins (2014),Drama,58,3,847719397,
114126,430916,27286,Beautiful Losers (2008),Documentary,58,4,847719151,
114180,1790864,198663,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,58,5,847719397,
114184,2994190,244506,Camp X-Ray (2014),Drama,58,1,847718718,
114246,365907,169917,"Walk Among the Tombstones, A (2014)",Action|Crime|Mystery|Thriller,58,4,847718718,
114265,2034031,244264,Laggies (2014),Comedy|Romance,58,3,847719108,
114335,121731,32891,La cravate (1957),(no genres listed),58,4,847719088,
114396,1621046,230779,Cesar Chavez (2014),Drama,58,5,847718745,
114494,3042408,284427,Who Am I (Kein System Ist Sicher) (2014),Thriller,58,4,847718991,
114554,2576852,149871,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",Animation|Drama|Fantasy,58,5,847718745,
114601,1371150,239678,This Is Where I Leave You (2014),Comedy|Drama,58,2,847718960,
114627,208502,15916,Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy,58,5,847718657,
114662,2179136,190859,American Sniper (2014),Action|War,58,3,847719035,
114670,3099498,246403,Tusk (2014),Comedy|Drama|Horror,58,5,847718718,
114678,1626146,254375,Hector and the Search for Happiness (2014),Adventure|Comedy|Drama,58,3,847718910,
114707,1528071,149509,Horns (2014),Horror|Mystery,58,5,847718580,
114713,3322940,250546,Annabelle (2014),Horror,58,3,847718894,
114762,2140619,286554,Two Night Stand (2014),Comedy|Romance,58,4,847718380,
114795,829150,49017,Dracula Untold (2014),Action|Drama|Fantasy,58,3,847718434,
114818,2494280,227300,Stretch (2014),Action|Comedy|Crime,58,4,847718580,
114847,1971325,262543,Autómata (Automata) (2014),Sci-Fi|Thriller,58,4,847718433,
114925,2326612,244761,"Captive, The (2014)",Crime|Drama|Thriller,58,5,847718992,
114935,2397535,206487,Predestination (2014),Action|Mystery|Sci-Fi|Thriller,58,2,847718818,
115065,1639826,146381,Justin and the Knights of Valour (2013),Adventure|Animation,58,3,847718579,
115111,379000,48585,Ward 13 (2003),Action|Animation|Comedy|Horror,58,3,847718910,
115122,3416742,246741,What We Do in the Shadows (2014),Comedy|Horror,58,2,847718894,
115149,2911666,245891,John Wick (2014),Action|Thriller,58,3,847719177,
115151,2556874,208869,Plastic (2014),Action|Crime,58,4,847718580,
115170,1872194,205587,"Judge, The (2014)",Drama,58,3,847719308,
115203,1778338,295538,"Culture High, The (2014)",Documentary,58,5,847719231,
115210,2713180,228150,Fury (2014),Action|Drama|War,58,5,847719271,
115216,2720680,266285,"Salvation, The (2014)",Drama|Western,58,3,847719088,
115231,2170593,239563,St. Vincent (2014),Comedy,58,3,847719065,
115502,2509850,289727,"Rewrite, The (2014)",Comedy|Romance,58,3,847718745,
115569,2872718,242582,Nightcrawler (2014),Crime|Drama|Thriller,58,5,847718462,
115617,2245084,177572,Big Hero 6 (2014),Action|Animation|Comedy,58,4,847719333,
115664,2262227,228326,The Book of Life (2014),Adventure|Animation|Romance,58,3,847719411,
115667,1638002,200727,"Love, Rosie (2014)",Comedy|Romance,58,5,847719464,
115680,2669336,273271,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller,58,2,847718617,
115713,470752,264660,Ex Machina (2015),Drama|Sci-Fi|Thriller,58,4,847718960,
115727,77292,40081,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Action|Adventure,58,4,847718991,
115819,3043542,234862,Mr Hublot (2013),Animation|Comedy,58,3,847718786,
115828,2459156,251232,Copenhagen (2014),Adventure|Drama|Romance,58,2,847719132,
115877,2175842,116440,"Simpsons: The Longest Daycare, The (2012)",Animation|Comedy,58,5,847719065,
115969,1883092,178446,Generation War (2013),Drama|War,58,5,847719231,
116044,103961,55596,Christmas in Connecticut (1992),Comedy|Romance,58,4,847718851,
116138,2802154,265180,Leviathan (2014),Drama,58,3,847718617,
116169,1460743,44092,Reign of Assassins (2010),Action,58,4,847718544,
116207,2249221,185567,Zulu (2013),Crime|Drama|Thriller,58,5,847718937,
116411,2991224,238628,Tangerines (2013),Drama,58,5,847718380,
116413,2870808,260001,Life Partners (2014),Comedy|Romance,58,5,847718674,
116419,2968804,256092,Drive Hard (2014),Action|Comedy|Crime,58,5,847718851,
116505,2043932,79723,New Kids Nitro (2011),Action|Comedy,58,3,847718786,
116529,1966566,203793,Stalingrad (2013),Action|Drama|War|IMAX,58,5,847718544,
116668,2832470,241842,Dead Snow 2: Red vs. Dead (2014) ,Action|Comedy|Horror,58,4,847719285,
116718,30947,37133,Volga - Volga (1938),Comedy|Musical,58,5,847719015,
116724,2036416,84111,You Are the Apple of My Eye (2011),Comedy|Drama|Romance,58,5,847718894,
116738,1273207,77067,DeadHeads (2011),Adventure|Comedy|Horror,58,5,847718617,
116797,2084970,205596,The Imitation Game (2014),Drama|Thriller|War,58,5,847719151,
116799,1791528,171274,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,58,1,847718434,
116817,1798243,244403,Rudderless (2014),Comedy|Drama,58,4,847719308,
116823,1951265,131631,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller,58,3,847718461,
116849,2751310,295315,Sex Ed (2014),Comedy|Romance,58,4,847718786,
116887,1528100,147441,Exodus: Gods and Kings (2014),Action|Adventure|Drama,58,3,847718991,
116897,3011894,265195,Wild Tales (2014),Comedy|Drama|Thriller,58,4,847718461,
116941,99878,17009,Jetsons: The Movie (1990),Animation|Children|Comedy|Musical|Sci-Fi,58,3,847718745,
116963,102940,21811,Ski School (1991),Comedy,58,5,847719203,
116977,2096672,100042,Dumb and Dumber To (2014),Comedy,58,4,847718657,
116985,2064968,206821,The Longest Week (2014),Comedy|Drama,58,4,847718657,
117107,3128900,261037,Miss Meadows (2014),Drama,58,4,847718937,
117109,3534838,301566,Too Many Cooks (2014),Comedy,58,4,847719333,
117133,1055300,17808,Painted Skin (2008),Action|Drama|Thriller,58,3,847719438,
117176,2980516,266856,The Theory of Everything (2014),Drama|Romance,58,5,847718657,
117192,2986512,282848,Doctor Who: The Time of the Doctor (2013),Adventure|Drama,58,3,847718380,
117364,3455224,263614,Virunga (2014),Documentary|War,58,3,847719308,
117368,484439,10258,The Madagascar Penguins in a Christmas Caper (2005),Animation|Comedy,58,3,847718818,
117444,1865505,110416,Song of the Sea (2014),Animation|Children|Fantasy,58,4,847718786,
117466,1390411,205775,In the Heart of the Sea (2015),Action|Adventure|Drama,58,3,847718617,
117511,3762944,303623,Hello Ladies: The Movie (2014),Comedy,58,2,847719231,
117529,369610,135397,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,58,5,847718433,
117531,3106868,215032,Watermark (2014),Documentary,58,5,847718851,
117533,4044364,293310,Citizenfour (2014),Documentary,58,5,847719285,
117545,3759416,170522,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),Animation,58,4,847719333,
117572,2402619,294538,Hit by Lightning (2014),Comedy|Crime|Romance,58,4,847718544,
117590,2170439,227159,Horrible Bosses 2 (2014),Comedy|Crime,58,5,847719066,
117630,104135,88107,Double Trouble (1992),Action|Comedy|Crime|Romance,58,3,847718657,
117646,214641,10473,Dragonheart 2: A New Beginning (2000),Action|Adventure|Comedy|Drama|Fantasy|Thriller,58,5,847718868,
117849,115650,25518,La Belle Verte (1996),Comedy,58,2,847718850,
117851,1911658,270946,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy,58,3,847719088,
117867,2614684,252178,'71 (2014),Action|Drama|Thriller|War,58,5,847718718,
117877,1355638,75491,The Rabbi's Cat (Le chat du rabbin) (2011),Adventure|Animation,58,5,847719203,
117881,3316960,284293,Still Alice (2014),Drama,58,5,847718718,
117887,1109624,116149,Paddington (2014),Children|Comedy,58,3,847719271,
117895,4046784,294254,Maze Runner: Scorch Trials (2015),Action|Thriller,58,5,847719231,
117922,2100546,79218,Ice Age: A Mammoth Christmas (2011),Adventure|Animation|Children,58,5,847718937,
118082,1567437,244458,The Voices (2014),Comedy|Crime|Thriller,58,3,847719108,
118166,91364,70966,Courier (1987),Comedy|Drama|Romance,58,3,847719035,
118198,2304915,250798,The Green Prince (2014),Documentary|Drama|Thriller,58,4,847718674,
118248,1274586,297596,Dying of the Light (2014),Drama|Thriller,58,5,847718433,
118270,1865393,123107,Hellbenders (2012),Comedy|Horror|Thriller,58,4,847718617,
118290,117238,17135,Omega Doom (1996),Sci-Fi,58,3,847718380,
118326,2543702,270005,By the Gun (2014),Crime|Drama|Thriller,58,3,847718380,
118354,1216491,245916,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller,58,5,847719035,
118512,972785,15261,Bring It On: In It To Win It (2007),Comedy,58,5,847718461,
118530,200215,42441,Fans (1999),Comedy,58,4,847719271,
118572,2130270,253272,The Mule (2014),Comedy|Crime|Drama,58,5,847718674,
118696,2310332,122917,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,58,4,847719271,
118700,1020072,273895,Selma (2014),Drama,58,5,847719035,
118702,1809398,227306,Unbroken (2014),Drama|War,58,5,847719464,
118706,2261331,246080,Black Sea (2015),Adventure|Mystery|Thriller,58,3,847718894,
118784,1782451,22285,Good Copy Bad Copy (2007),Documentary,58,5,847718910,
118814,2139555,277547,Playing It Cool (2014),Comedy|Romance,58,5,847719802,
118834,906325,24388,National Lampoon's Bag Boy (2007),Comedy,59,3,953609378,
118862,2017486,137347,Closer to the Moon (2013),Comedy|Drama,59,5,953609923,
118880,2326554,252171,"Girl Walks Home Alone at Night, A (2014)",Horror|Romance|Thriller,59,4,953608307,
118888,424934,20147,Dave Chappelle: For What it's Worth (2004),Comedy,59,2,953609098,
118894,1599351,32916,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery,59,5,953608356,
118896,3612616,265177,Mommy (2014),Drama,59,4,953610660,
118900,2305051,228970,Wild (2014),Drama,59,3,953610578,
118924,2784678,284296,Top Five (2014),Comedy,59,4,953610692,
118930,3823690,308571,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy,59,3,953609415,
118985,1126590,87093,Big Eyes (2014),Drama,59,5,953609857,
118997,2180411,224141,Into the Woods (2014),Children|Comedy|Fantasy|Musical,59,5,953609611,
119068,3179568,243684,"Men, Women & Children (2014)",Comedy|Drama,59,3,953609458,
119141,2788710,228967,The Interview (2014),Action|Comedy,59,4,953609167,
119145,2802144,207703,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,59,5,953610203,
119153,2290153,191489,Bill Burr: You People Are All the Same (2012),Comedy,59,5,953610300,
119155,2692250,181533,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy,59,4,953610077,
119167,1343740,51239,Paradox (2010),Sci-Fi|Thriller,59,5,953609356,
119218,2280378,120605,The Punisher: Dirty Laundry (2012),Action|Crime|Drama,59,4,953609415,
119655,1121096,68737,Seventh Son (2014),Adventure|Children|Fantasy,59,5,953609857,
119714,3788052,298533,Corner Gas: The Movie (2014),Comedy,59,4,953609540,
119828,76360,19946,A Man Called Blade (1977),Action|Drama|Thriller|Western,59,5,953609775,
119964,910885,286532,A Merry Friggin' Christmas (2014),Comedy,59,5,953610229,
120130,2061702,92321,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy,59,5,953610229,
120138,2338151,297222,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,59,5,953610526,
120466,1823672,198184,Chappie (2015),Action|Thriller,59,5,953609857,
120478,3674140,265297,The Salt of the Earth (2014),Documentary,59,5,953609637,
120625,3560686,285700,The Fool (2014),Drama,59,4,953609611,
120635,2446042,260346,Taken 3 (2015),Action|Crime|Thriller,59,5,953610267,
120637,2717822,201088,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller,59,5,953610381,
120761,17271,126644,By the Law (1926),Drama,59,5,953610267,
120783,2452200,294652,Son of a Gun (2014),Action|Crime|Drama,59,5,953609997,
120799,1340138,87101,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller,59,4,953610338,
120807,2246779,86705,John Mulaney: New In Town (2012),Comedy,59,4,953610028,
120813,1503646,27317,Patton Oswalt: My Weakness Is Strong (2009),Comedy,59,5,953610464,
120827,95330,68352,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery,59,5,953610660,
120919,3837196,267573,Man on High Heels (2014),Action|Comedy,59,5,953610203,
121007,1164647,14749,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi,59,5,953609997,
121035,3132738,289394,Houdini (2014),Drama,59,5,953610432,
121097,105606,50327,To Grandmother's House We Go (1992),Adventure|Children|Comedy,59,4,953609923,
121099,324941,13654,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children,59,5,953609954,
121129,3138104,244688,The Hungover Games (2014),Comedy,59,3,953608307,
121169,2570858,250225,The Duke of Burgundy (2014),Drama,59,5,953610203,
121171,3264102,256876,Red Army (2014),Documentary,59,5,953610203,
121231,3235888,270303,It Follows (2014),Horror,59,4,953610986,
121253,2561546,287084,The Town that Dreaded Sundown (2014),Horror|Thriller,59,5,953610028,
121338,56912,19254,Carry on Cabby (1963),Adventure|Comedy|Romance,59,5,953609923,
121342,55831,26190,Carry on Cruising (1962),Comedy|Romance,59,5,953609857,
121372,1717578,46967,Bill Burr: Let It Go (2010),Comedy,59,5,953610406,
121374,1254947,32836,Bill Burr: Why Do I Do This? (2008),Comedy,59,5,953610406,
121469,988083,14862,Killer Movie (2008),Comedy|Horror|Mystery|Thriller,59,5,953609923,
121715,2215489,102517,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy,59,5,953609611,
121781,472602,30178,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy,59,5,953609997,
122092,408828,14407,Guy X (2005),Comedy|War,59,5,953610300,
122246,1935929,84575,Tooth Fairy 2 (2012),Children|Comedy,59,5,953609857,
122260,1127205,133365,The Diary of Anne Frank (2009),Drama|War,59,4,953610834,
122433,61557,47003,The Deadly Bees (1967),Horror|Mystery|Thriller,59,3,953610764,
122490,2761578,256740,Wicked Blood (2014),Action|Drama|Thriller,59,4,953609197,
122627,117223,80985,Oblivion 2: Backlash (1996),Sci-Fi,59,3,953609496,
122882,1392190,76341,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,59,5,953609098,
122884,3195644,280092,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller,59,3,953609283,
122886,2488496,140607,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX,59,4,953609121,
122888,2638144,271969,Ben-hur (2016),(no genres listed),59,4,953609611,
122890,803096,68735,Warcraft (2016),Action|Adventure|Fantasy,59,5,953610555,
122892,2395427,99861,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi,59,5,953610203,
122896,1790809,166426,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed),59,5,953610338,
122898,974015,141052,Justice League (2017),Action|Adventure|Sci-Fi,59,5,953610077,
122900,478970,102899,Ant-Man (2015),Action|Adventure|Sci-Fi,59,3,953609458,
122902,1502712,166424,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,59,5,953610854,
122904,1431045,293660,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,59,3,953609496,
122906,1825683,284054,Black Panther (2017),Action|Adventure|Sci-Fi,59,5,953609923,
122912,4154756,299536,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,59,4,953609954,
122916,3501632,284053,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,59,5,953610338,
122918,3896198,283995,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,59,5,953610464,
122920,3498820,271110,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,59,5,953609057,
122922,1211837,284052,Doctor Strange (2016),Action|Adventure|Sci-Fi,59,5,953609954,
122924,3385516,246655,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,59,5,953610077,
122926,2250912,202249,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy,59,5,953610526,
122932,2113659,268171,Elsa & Fred (2014),Children|Comedy|Romance,59,5,953610338,
123200,1439235,31981,Jim Jefferies: I Swear to God (2009),Comedy,59,2,953610692,
123310,117942,36983,Tornado! (1996),Action,59,3,953608307,
123545,41190,228074,The Blue Lagoon (1949),Drama|Romance,59,5,953611186,
123553,2379386,252360,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy,59,5,953609057,
123947,3442006,284276,Cake (2014),Drama,59,5,953610267,
124273,1705115,48132,Kevin Smith: Too Fat For 40 (2010),Comedy,59,1,953609098,
124404,1429433,85439,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy,59,2,953609458,
124484,74739,114735,Kenny & Company (1976),Comedy|Drama,59,3,953608356,
124851,1698647,279828,Delirium (2014),Adventure|Romance|Sci-Fi,59,5,953610986,
124853,63804,72585,Why Man Creates (1968),Animation|Documentary,59,5,953609283,
124859,2039393,284536,The Gambler (2014),Crime|Drama|Thriller,59,5,953610077,
